scat_number,date,time,volume
3126,10/20/2006,02:00,11.0
3126,10/20/2006,02:15,11.0
3126,10/20/2006,02:30,12.333333333333334
3126,10/20/2006,02:45,10.333333333333334
3126,10/20/2006,03:00,16.333333333333332
3126,10/20/2006,03:15,10.666666666666666
3126,10/20/2006,03:30,11.333333333333334
3126,10/20/2006,03:45,10.666666666666666
3126,10/20/2006,04:00,11.666666666666666
3126,10/20/2006,04:15,14.333333333333334
3126,10/20/2006,04:30,14.0
3126,10/20/2006,04:45,17.333333333333332
3126,10/20/2006,05:00,17.0
3126,10/20/2006,05:15,32.0
3126,10/20/2006,05:30,39.666666666666664
3126,10/20/2006,05:45,47.666666666666664
3126,10/20/2006,06:00,87.66666666666667
3126,10/20/2006,06:15,121.66666666666667
3126,10/20/2006,06:30,168.0
3126,10/20/2006,06:45,191.0
3126,10/20/2006,07:00,223.0
3126,10/20/2006,07:15,279.0
3126,10/20/2006,07:30,266.3333333333333
3126,10/20/2006,07:45,271.6666666666667
3126,10/20/2006,08:00,286.3333333333333
3126,10/20/2006,08:15,275.6666666666667
3126,10/20/2006,08:30,250.0
3126,10/20/2006,08:45,221.66666666666666
3126,10/20/2006,09:00,231.66666666666666
3126,10/20/2006,09:15,229.66666666666666
3126,10/20/2006,09:30,219.0
3126,10/20/2006,09:45,204.66666666666666
3126,10/20/2006,10:00,199.0
3126,10/20/2006,10:15,202.0
3126,10/20/2006,10:30,196.66666666666666
3126,10/20/2006,10:45,214.0
3126,10/20/2006,11:00,207.33333333333334
3126,10/20/2006,11:15,210.66666666666666
3126,10/20/2006,11:30,205.66666666666666
3126,10/20/2006,11:45,203.33333333333334
3126,10/20/2006,12:00,218.66666666666666
3126,10/20/2006,12:15,199.33333333333334
3126,10/20/2006,12:30,205.0
3126,10/20/2006,12:45,200.33333333333334
3126,10/20/2006,13:00,224.0
3126,10/20/2006,13:15,217.66666666666666
3126,10/20/2006,13:30,189.66666666666666
3126,10/20/2006,13:45,200.66666666666666
3126,10/20/2006,14:00,187.33333333333334
3126,10/20/2006,14:15,213.66666666666666
3126,10/20/2006,14:30,211.0
3126,10/20/2006,14:45,202.0
3126,10/20/2006,15:00,214.66666666666666
3126,10/20/2006,15:15,188.0
3126,10/20/2006,15:30,213.33333333333334
3126,10/20/2006,15:45,223.66666666666666
3126,10/20/2006,16:00,231.33333333333334
3126,10/20/2006,16:15,268.0
3126,10/20/2006,16:30,270.0
3126,10/20/2006,16:45,251.0
3126,10/20/2006,17:00,308.3333333333333
3126,10/20/2006,17:15,281.0
3126,10/20/2006,17:30,301.6666666666667
3126,10/20/2006,17:45,291.6666666666667
3126,10/20/2006,18:00,271.0
3126,10/20/2006,18:15,254.66666666666666
3126,10/20/2006,18:30,219.66666666666666
3126,10/20/2006,18:45,203.0
3126,10/20/2006,19:00,207.33333333333334
3126,10/20/2006,19:15,186.0
3126,10/20/2006,19:30,174.0
3126,10/20/2006,19:45,163.33333333333334
3126,10/20/2006,20:00,126.0
3126,10/20/2006,20:15,125.0
3126,10/20/2006,20:30,112.33333333333333
3126,10/20/2006,20:45,112.33333333333333
3126,10/20/2006,21:00,115.66666666666667
3126,10/20/2006,21:15,127.66666666666667
3126,10/20/2006,21:30,117.66666666666667
3126,10/20/2006,21:45,115.66666666666667
3126,10/20/2006,22:00,115.33333333333333
3126,10/20/2006,22:15,115.33333333333333
3126,10/20/2006,22:30,104.66666666666667
3126,10/20/2006,22:45,107.66666666666667
3126,10/20/2006,23:00,92.0
3126,10/20/2006,23:15,80.66666666666667
3126,10/20/2006,23:30,76.33333333333333
3126,10/20/2006,23:45,69.66666666666667
3126,10/21/2006,00:00,63.666666666666664
3126,10/21/2006,00:15,50.0
3126,10/21/2006,00:30,42.0
3126,10/21/2006,00:45,36.666666666666664
3126,10/21/2006,01:00,33.666666666666664
3126,10/21/2006,01:15,29.333333333333332
3126,10/21/2006,01:30,29.666666666666668
3126,10/21/2006,01:45,27.666666666666668
3126,10/21/2006,02:00,15.333333333333334
3126,10/21/2006,02:15,19.666666666666668
3126,10/21/2006,02:30,22.0
3126,10/21/2006,02:45,23.666666666666668
3126,10/21/2006,03:00,12.0
3126,10/21/2006,03:15,16.666666666666668
3126,10/21/2006,03:30,8.666666666666666
3126,10/21/2006,03:45,11.333333333333334
3126,10/21/2006,04:00,14.333333333333334
3126,10/21/2006,04:15,13.666666666666666
3126,10/21/2006,04:30,13.0
3126,10/21/2006,04:45,16.666666666666668
3126,10/21/2006,05:00,12.666666666666666
3126,10/21/2006,05:15,17.333333333333332
3126,10/21/2006,05:30,23.333333333333332
3126,10/21/2006,05:45,28.0
3126,10/21/2006,06:00,33.666666666666664
3126,10/21/2006,06:15,59.666666666666664
3126,10/21/2006,06:30,63.333333333333336
3126,10/21/2006,06:45,64.33333333333333
3126,10/21/2006,07:00,63.0
3126,10/21/2006,07:15,77.66666666666667
3126,10/21/2006,07:30,86.66666666666667
3126,10/21/2006,07:45,108.0
3126,10/21/2006,08:00,122.0
3126,10/21/2006,08:15,143.66666666666666
3126,10/21/2006,08:30,158.66666666666666
3126,10/21/2006,08:45,170.66666666666666
3126,10/21/2006,09:00,170.0
3126,10/21/2006,09:15,187.33333333333334
3126,10/21/2006,09:30,183.66666666666666
3126,10/21/2006,09:45,184.33333333333334
3126,10/21/2006,10:00,224.0
3126,10/21/2006,10:15,216.33333333333334
3126,10/21/2006,10:30,216.66666666666666
3126,10/21/2006,10:45,220.33333333333334
3126,10/21/2006,11:00,218.0
3126,10/21/2006,11:15,227.66666666666666
3126,10/21/2006,11:30,237.0
3126,10/21/2006,11:45,235.33333333333334
3126,10/21/2006,12:00,249.33333333333334
3126,10/21/2006,12:15,206.0
3126,10/21/2006,12:30,241.66666666666666
3126,10/21/2006,12:45,224.0
3126,10/21/2006,13:00,218.0
3126,10/21/2006,13:15,211.66666666666666
3126,10/21/2006,13:30,204.33333333333334
3126,10/21/2006,13:45,203.66666666666666
3126,10/21/2006,14:00,226.66666666666666
3126,10/21/2006,14:15,207.0
3126,10/21/2006,14:30,199.33333333333334
3126,10/21/2006,14:45,198.33333333333334
3126,10/21/2006,15:00,185.33333333333334
3126,10/21/2006,15:15,225.0
3126,10/21/2006,15:30,215.0
3126,10/21/2006,15:45,198.0
3126,10/21/2006,16:00,197.0
3126,10/21/2006,16:15,193.0
3126,10/21/2006,16:30,172.66666666666666
3126,10/21/2006,16:45,209.0
3126,10/21/2006,17:00,211.0
3126,10/21/2006,17:15,225.33333333333334
3126,10/21/2006,17:30,219.66666666666666
3126,10/21/2006,17:45,205.66666666666666
3126,10/21/2006,18:00,182.0
3126,10/21/2006,18:15,191.0
3126,10/21/2006,18:30,179.33333333333334
3126,10/21/2006,18:45,149.0
3126,10/21/2006,19:00,150.33333333333334
3126,10/21/2006,19:15,158.33333333333334
3126,10/21/2006,19:30,132.33333333333334
3126,10/21/2006,19:45,110.0
3126,10/21/2006,20:00,115.66666666666667
3126,10/21/2006,20:15,104.0
3126,10/21/2006,20:30,100.33333333333333
3126,10/21/2006,20:45,92.0
3126,10/21/2006,21:00,102.33333333333333
3126,10/21/2006,21:15,80.33333333333333
3126,10/21/2006,21:30,90.33333333333333
3126,10/21/2006,21:45,95.0
3126,10/21/2006,22:00,92.0
3126,10/21/2006,22:15,93.0
3126,10/21/2006,22:30,101.66666666666667
3126,10/21/2006,22:45,104.33333333333333
3126,10/21/2006,23:00,99.66666666666667
3126,10/21/2006,23:15,112.33333333333333
3126,10/21/2006,23:30,106.66666666666667
3126,10/21/2006,23:45,80.33333333333333
3126,10/22/2006,00:00,97.33333333333333
3126,10/22/2006,00:15,80.0
3126,10/22/2006,00:30,79.0
3126,10/22/2006,00:45,59.666666666666664
3126,10/22/2006,01:00,63.0
3126,10/22/2006,01:15,54.666666666666664
3126,10/22/2006,01:30,37.0
3126,10/22/2006,01:45,39.333333333333336
3126,10/22/2006,02:00,26.0
3126,10/22/2006,02:15,25.0
3126,10/22/2006,02:30,26.333333333333332
3126,10/22/2006,02:45,26.333333333333332
3126,10/22/2006,03:00,26.333333333333332
3126,10/22/2006,03:15,23.333333333333332
3126,10/22/2006,03:30,21.666666666666668
3126,10/22/2006,03:45,15.333333333333334
3126,10/22/2006,04:00,17.0
3126,10/22/2006,04:15,19.0
3126,10/22/2006,04:30,11.0
3126,10/22/2006,04:45,15.333333333333334
3126,10/22/2006,05:00,13.666666666666666
3126,10/22/2006,05:15,16.666666666666668
3126,10/22/2006,05:30,23.0
3126,10/22/2006,05:45,23.333333333333332
3126,10/22/2006,06:00,25.0
3126,10/22/2006,06:15,27.666666666666668
3126,10/22/2006,06:30,44.666666666666664
3126,10/22/2006,06:45,55.0
3126,10/22/2006,07:00,34.666666666666664
3126,10/22/2006,07:15,51.333333333333336
3126,10/22/2006,07:30,58.666666666666664
3126,10/22/2006,07:45,59.0
3126,10/22/2006,08:00,79.0
3126,10/22/2006,08:15,74.66666666666667
3126,10/22/2006,08:30,98.33333333333333
3126,10/22/2006,08:45,120.33333333333333
3126,10/22/2006,09:00,120.33333333333333
3126,10/22/2006,09:15,127.33333333333333
3126,10/22/2006,09:30,155.33333333333334
3126,10/22/2006,09:45,164.33333333333334
3126,10/22/2006,10:00,148.0
3126,10/22/2006,10:15,187.0
3126,10/22/2006,10:30,177.33333333333334
3126,10/22/2006,10:45,171.33333333333334
3126,10/22/2006,11:00,178.33333333333334
3126,10/22/2006,11:15,187.0
3126,10/22/2006,11:30,195.66666666666666
3126,10/22/2006,11:45,203.33333333333334
3126,10/22/2006,12:00,181.66666666666666
3126,10/22/2006,12:15,236.0
3126,10/22/2006,12:30,214.0
3126,10/22/2006,12:45,206.0
3126,10/22/2006,13:00,209.0
3126,10/22/2006,13:15,196.33333333333334
3126,10/22/2006,13:30,210.0
3126,10/22/2006,13:45,199.66666666666666
3126,10/22/2006,14:00,196.33333333333334
3126,10/22/2006,14:15,199.0
3126,10/22/2006,14:30,192.0
3126,10/22/2006,14:45,202.0
3126,10/22/2006,15:00,197.0
3126,10/22/2006,15:15,194.33333333333334
3126,10/22/2006,15:30,189.33333333333334
3126,10/22/2006,15:45,184.33333333333334
3126,10/22/2006,16:00,185.33333333333334
3126,10/22/2006,16:15,191.0
3126,10/22/2006,16:30,198.0
3126,10/22/2006,16:45,205.0
3126,10/22/2006,17:00,223.0
3126,10/22/2006,17:15,206.0
3126,10/22/2006,17:30,205.33333333333334
3126,10/22/2006,17:45,192.66666666666666
3126,10/22/2006,18:00,180.0
3126,10/22/2006,18:15,173.33333333333334
3126,10/22/2006,18:30,143.66666666666666
3126,10/22/2006,18:45,128.33333333333334
3126,10/22/2006,19:00,120.33333333333333
3126,10/22/2006,19:15,107.0
3126,10/22/2006,19:30,130.66666666666666
3126,10/22/2006,19:45,94.0
3126,10/22/2006,20:00,101.33333333333333
3126,10/22/2006,20:15,106.0
3126,10/22/2006,20:30,95.0
3126,10/22/2006,20:45,94.66666666666667
3126,10/22/2006,21:00,99.0
3126,10/22/2006,21:15,88.0
3126,10/22/2006,21:30,88.0
3126,10/22/2006,21:45,75.0
3126,10/22/2006,22:00,85.33333333333333
3126,10/22/2006,22:15,79.66666666666667
3126,10/22/2006,22:30,75.66666666666667
3126,10/22/2006,22:45,39.333333333333336
3126,10/22/2006,23:00,46.0
3126,10/22/2006,23:15,33.333333333333336
3126,10/22/2006,23:30,29.666666666666668
3126,10/22/2006,23:45,23.666666666666668
3126,10/23/2006,00:00,35.333333333333336
3126,10/23/2006,00:15,21.0
3126,10/23/2006,00:30,20.0
3126,10/23/2006,00:45,16.0
3126,10/23/2006,01:00,18.666666666666668
3126,10/23/2006,01:15,9.0
3126,10/23/2006,01:30,8.333333333333334
3126,10/23/2006,01:45,7.333333333333333
3126,10/23/2006,02:00,6.666666666666667
3126,10/23/2006,02:15,9.333333333333334
3126,10/23/2006,02:30,7.333333333333333
3126,10/23/2006,02:45,5.0
3126,10/23/2006,03:00,6.0
3126,10/23/2006,03:15,5.333333333333333
3126,10/23/2006,03:30,6.333333333333333
3126,10/23/2006,03:45,9.666666666666666
3126,10/23/2006,04:00,8.333333333333334
3126,10/23/2006,04:15,10.333333333333334
3126,10/23/2006,04:30,14.666666666666666
3126,10/23/2006,04:45,12.666666666666666
3126,10/23/2006,05:00,19.0
3126,10/23/2006,05:15,30.666666666666668
3126,10/23/2006,05:30,31.666666666666668
3126,10/23/2006,05:45,43.333333333333336
3126,10/23/2006,06:00,69.66666666666667
3126,10/23/2006,06:15,111.66666666666667
3126,10/23/2006,06:30,158.66666666666666
3126,10/23/2006,06:45,175.0
3126,10/23/2006,07:00,229.0
3126,10/23/2006,07:15,265.0
3126,10/23/2006,07:30,266.6666666666667
3126,10/23/2006,07:45,274.3333333333333
3126,10/23/2006,08:00,303.3333333333333
3126,10/23/2006,08:15,269.6666666666667
3126,10/23/2006,08:30,252.66666666666666
3126,10/23/2006,08:45,234.0
3126,10/23/2006,09:00,214.33333333333334
3126,10/23/2006,09:15,217.0
3126,10/23/2006,09:30,202.33333333333334
3126,10/23/2006,09:45,200.0
3126,10/23/2006,10:00,186.33333333333334
3126,10/23/2006,10:15,184.0
3126,10/23/2006,10:30,188.66666666666666
3126,10/23/2006,10:45,191.33333333333334
3126,10/23/2006,11:00,189.66666666666666
3126,10/23/2006,11:15,200.33333333333334
3126,10/23/2006,11:30,178.0
3126,10/23/2006,11:45,200.66666666666666
3126,10/23/2006,12:00,189.0
3126,10/23/2006,12:15,199.0
3126,10/23/2006,12:30,175.66666666666666
3126,10/23/2006,12:45,188.0
3126,10/23/2006,13:00,191.33333333333334
3126,10/23/2006,13:15,193.66666666666666
3126,10/23/2006,13:30,192.0
3126,10/23/2006,13:45,194.33333333333334
3126,10/23/2006,14:00,179.0
3126,10/23/2006,14:15,181.66666666666666
3126,10/23/2006,14:30,195.0
3126,10/23/2006,14:45,204.0
3126,10/23/2006,15:00,219.33333333333334
3126,10/23/2006,15:15,201.66666666666666
3126,10/23/2006,15:30,218.66666666666666
3126,10/23/2006,15:45,220.33333333333334
3126,10/23/2006,16:00,246.33333333333334
3126,10/23/2006,16:15,263.0
3126,10/23/2006,16:30,257.6666666666667
3126,10/23/2006,16:45,264.3333333333333
3126,10/23/2006,17:00,250.66666666666666
3126,10/23/2006,17:15,282.0
3126,10/23/2006,17:30,275.6666666666667
3126,10/23/2006,17:45,266.6666666666667
3126,10/23/2006,18:00,259.3333333333333
3126,10/23/2006,18:15,262.3333333333333
3126,10/23/2006,18:30,230.0
3126,10/23/2006,18:45,175.66666666666666
3126,10/23/2006,19:00,180.33333333333334
3126,10/23/2006,19:15,171.33333333333334
3126,10/23/2006,19:30,133.66666666666666
3126,10/23/2006,19:45,123.33333333333333
3126,10/23/2006,20:00,136.0
3126,10/23/2006,20:15,125.66666666666667
3126,10/23/2006,20:30,98.0
3126,10/23/2006,20:45,110.66666666666667
3126,10/23/2006,21:00,125.33333333333333
3126,10/23/2006,21:15,122.33333333333333
3126,10/23/2006,21:30,108.33333333333333
3126,10/23/2006,21:45,99.66666666666667
3126,10/23/2006,22:00,96.0
3126,10/23/2006,22:15,73.33333333333333
3126,10/23/2006,22:30,67.66666666666667
3126,10/23/2006,22:45,53.0
3126,10/23/2006,23:00,53.0
3126,10/23/2006,23:15,37.333333333333336
3126,10/23/2006,23:30,27.0
3126,10/23/2006,23:45,20.666666666666668
3126,10/24/2006,00:00,24.333333333333332
3126,10/24/2006,00:15,17.333333333333332
3126,10/24/2006,00:30,14.0
3126,10/24/2006,00:45,12.333333333333334
3126,10/24/2006,01:00,9.333333333333334
3126,10/24/2006,01:15,6.666666666666667
3126,10/24/2006,01:30,7.666666666666667
3126,10/24/2006,01:45,9.666666666666666
3126,10/24/2006,02:00,5.333333333333333
3126,10/24/2006,02:15,5.0
3126,10/24/2006,02:30,6.0
3126,10/24/2006,02:45,9.666666666666666
3126,10/24/2006,03:00,5.0
3126,10/24/2006,03:15,6.666666666666667
3126,10/24/2006,03:30,2.6666666666666665
3126,10/24/2006,03:45,2.6666666666666665
3126,10/24/2006,04:00,8.0
3126,10/24/2006,04:15,7.666666666666667
3126,10/24/2006,04:30,13.0
3126,10/24/2006,04:45,15.333333333333334
3126,10/24/2006,05:00,21.333333333333332
3126,10/24/2006,05:15,27.333333333333332
3126,10/24/2006,05:30,43.0
3126,10/24/2006,05:45,55.666666666666664
3126,10/24/2006,06:00,72.66666666666667
3126,10/24/2006,06:15,130.66666666666666
3126,10/24/2006,06:30,168.0
3126,10/24/2006,06:45,189.33333333333334
3126,10/24/2006,07:00,229.0
3126,10/24/2006,07:15,251.33333333333334
3126,10/24/2006,07:30,266.3333333333333
3126,10/24/2006,07:45,290.3333333333333
3126,10/24/2006,08:00,278.3333333333333
3126,10/24/2006,08:15,269.0
3126,10/24/2006,08:30,251.33333333333334
3126,10/24/2006,08:45,240.0
3126,10/24/2006,09:00,250.33333333333334
3126,10/24/2006,09:15,240.0
3126,10/24/2006,09:30,216.0
3126,10/24/2006,09:45,206.66666666666666
3126,10/24/2006,10:00,199.66666666666666
3126,10/24/2006,10:15,204.33333333333334
3126,10/24/2006,10:30,175.66666666666666
3126,10/24/2006,10:45,186.0
3126,10/24/2006,11:00,183.66666666666666
3126,10/24/2006,11:15,184.0
3126,10/24/2006,11:30,187.66666666666666
3126,10/24/2006,11:45,190.33333333333334
3126,10/24/2006,12:00,192.66666666666666
3126,10/24/2006,12:15,195.0
3126,10/24/2006,12:30,195.33333333333334
3126,10/24/2006,12:45,197.33333333333334
3126,10/24/2006,13:00,180.33333333333334
3126,10/24/2006,13:15,188.33333333333334
3126,10/24/2006,13:30,184.33333333333334
3126,10/24/2006,13:45,193.66666666666666
3126,10/24/2006,14:00,188.0
3126,10/24/2006,14:15,189.66666666666666
3126,10/24/2006,14:30,188.0
3126,10/24/2006,14:45,214.33333333333334
3126,10/24/2006,15:00,208.33333333333334
3126,10/24/2006,15:15,215.66666666666666
3126,10/24/2006,15:30,191.33333333333334
3126,10/24/2006,15:45,222.33333333333334
3126,10/24/2006,16:00,251.0
3126,10/24/2006,16:15,260.6666666666667
3126,10/24/2006,16:30,256.0
3126,10/24/2006,16:45,239.0
3126,10/24/2006,17:00,268.6666666666667
3126,10/24/2006,17:15,285.3333333333333
3126,10/24/2006,17:30,264.6666666666667
3126,10/24/2006,17:45,281.6666666666667
3126,10/24/2006,18:00,272.6666666666667
3126,10/24/2006,18:15,253.0
3126,10/24/2006,18:30,220.0
3126,10/24/2006,18:45,230.66666666666666
3126,10/24/2006,19:00,184.0
3126,10/24/2006,19:15,169.66666666666666
3126,10/24/2006,19:30,150.33333333333334
3126,10/24/2006,19:45,141.0
3126,10/24/2006,20:00,134.33333333333334
3126,10/24/2006,20:15,128.66666666666666
3126,10/24/2006,20:30,116.66666666666667
3126,10/24/2006,20:45,113.0
3126,10/24/2006,21:00,131.66666666666666
3126,10/24/2006,21:15,129.66666666666666
3126,10/24/2006,21:30,118.0
3126,10/24/2006,21:45,125.66666666666667
3126,10/24/2006,22:00,99.66666666666667
3126,10/24/2006,22:15,91.33333333333333
3126,10/24/2006,22:30,101.0
3126,10/24/2006,22:45,78.0
3126,10/24/2006,23:00,61.666666666666664
3126,10/24/2006,23:15,53.666666666666664
3126,10/24/2006,23:30,39.333333333333336
3126,10/24/2006,23:45,34.666666666666664
3126,10/25/2006,00:00,31.0
3126,10/25/2006,00:15,21.333333333333332
3126,10/25/2006,00:30,28.333333333333332
3126,10/25/2006,00:45,17.666666666666668
3126,10/25/2006,01:00,17.666666666666668
3126,10/25/2006,01:15,16.0
3126,10/25/2006,01:30,7.333333333333333
3126,10/25/2006,01:45,16.0
3126,10/25/2006,02:00,11.666666666666666
3126,10/25/2006,02:15,8.666666666666666
3126,10/25/2006,02:30,7.0
3126,10/25/2006,02:45,6.333333333333333
3126,10/25/2006,03:00,8.333333333333334
3126,10/25/2006,03:15,7.333333333333333
3126,10/25/2006,03:30,9.666666666666666
3126,10/25/2006,03:45,7.333333333333333
3126,10/25/2006,04:00,9.666666666666666
3126,10/25/2006,04:15,8.666666666666666
3126,10/25/2006,04:30,12.333333333333334
3126,10/25/2006,04:45,16.666666666666668
3126,10/25/2006,05:00,20.333333333333332
3126,10/25/2006,05:15,28.333333333333332
3126,10/25/2006,05:30,38.666666666666664
3126,10/25/2006,05:45,56.333333333333336
3126,10/25/2006,06:00,82.0
3126,10/25/2006,06:15,132.33333333333334
3126,10/25/2006,06:30,167.66666666666666
3126,10/25/2006,06:45,182.66666666666666
3126,10/25/2006,07:00,220.66666666666666
3126,10/25/2006,07:15,269.6666666666667
3126,10/25/2006,07:30,309.6666666666667
3126,10/25/2006,07:45,267.6666666666667
3126,10/25/2006,08:00,288.3333333333333
3126,10/25/2006,08:15,264.3333333333333
3126,10/25/2006,08:30,256.6666666666667
3126,10/25/2006,08:45,253.66666666666666
3126,10/25/2006,09:00,271.6666666666667
3126,10/25/2006,09:15,231.0
3126,10/25/2006,09:30,245.66666666666666
3126,10/25/2006,09:45,215.33333333333334
3126,10/25/2006,10:00,219.66666666666666
3126,10/25/2006,10:15,183.0
3126,10/25/2006,10:30,181.0
3126,10/25/2006,10:45,197.66666666666666
3126,10/25/2006,11:00,193.66666666666666
3126,10/25/2006,11:15,188.66666666666666
3126,10/25/2006,11:30,202.33333333333334
3126,10/25/2006,11:45,182.33333333333334
3126,10/25/2006,12:00,187.0
3126,10/25/2006,12:15,181.33333333333334
3126,10/25/2006,12:30,179.33333333333334
3126,10/25/2006,12:45,214.66666666666666
3126,10/25/2006,13:00,193.66666666666666
3126,10/25/2006,13:15,179.0
3126,10/25/2006,13:30,200.0
3126,10/25/2006,13:45,175.33333333333334
3126,10/25/2006,14:00,174.33333333333334
3126,10/25/2006,14:15,179.66666666666666
3126,10/25/2006,14:30,192.66666666666666
3126,10/25/2006,14:45,224.0
3126,10/25/2006,15:00,215.0
3126,10/25/2006,15:15,211.66666666666666
3126,10/25/2006,15:30,199.66666666666666
3126,10/25/2006,15:45,220.33333333333334
3126,10/25/2006,16:00,285.0
3126,10/25/2006,16:15,263.3333333333333
3126,10/25/2006,16:30,265.6666666666667
3126,10/25/2006,16:45,283.0
3126,10/25/2006,17:00,271.6666666666667
3126,10/25/2006,17:15,286.6666666666667
3126,10/25/2006,17:30,252.0
3126,10/25/2006,17:45,260.0
3126,10/25/2006,18:00,280.6666666666667
3126,10/25/2006,18:15,269.3333333333333
3126,10/25/2006,18:30,225.33333333333334
3126,10/25/2006,18:45,217.33333333333334
3126,10/25/2006,19:00,181.33333333333334
3126,10/25/2006,19:15,183.66666666666666
3126,10/25/2006,19:30,154.0
3126,10/25/2006,19:45,149.0
3126,10/25/2006,20:00,146.0
3126,10/25/2006,20:15,141.33333333333334
3126,10/25/2006,20:30,131.33333333333334
3126,10/25/2006,20:45,118.33333333333333
3126,10/25/2006,21:00,111.0
3126,10/25/2006,21:15,116.33333333333333
3126,10/25/2006,21:30,128.66666666666666
3126,10/25/2006,21:45,132.66666666666666
3126,10/25/2006,22:00,119.0
3126,10/25/2006,22:15,89.66666666666667
3126,10/25/2006,22:30,95.0
3126,10/25/2006,22:45,71.66666666666667
3126,10/25/2006,23:00,64.0
3126,10/25/2006,23:15,54.666666666666664
3126,10/25/2006,23:30,38.0
3126,10/25/2006,23:45,38.333333333333336
3126,10/26/2006,00:00,25.0
3126,10/26/2006,00:15,31.0
3126,10/26/2006,00:30,21.333333333333332
3126,10/26/2006,00:45,18.666666666666668
3126,10/26/2006,01:00,12.333333333333334
3126,10/26/2006,01:15,12.333333333333334
3126,10/26/2006,01:30,9.0
3126,10/26/2006,01:45,10.0
3126,10/26/2006,02:00,7.0
3126,10/26/2006,02:15,4.0
3126,10/26/2006,02:30,8.333333333333334
3126,10/26/2006,02:45,6.666666666666667
3126,10/26/2006,03:00,3.6666666666666665
3126,10/26/2006,03:15,6.0
3126,10/26/2006,03:30,8.0
3126,10/26/2006,03:45,7.0
3126,10/26/2006,04:00,5.666666666666667
3126,10/26/2006,04:15,10.0
3126,10/26/2006,04:30,14.666666666666666
3126,10/26/2006,04:45,15.333333333333334
3126,10/26/2006,05:00,23.0
3126,10/26/2006,05:15,32.666666666666664
3126,10/26/2006,05:30,39.0
3126,10/26/2006,05:45,42.333333333333336
3126,10/26/2006,06:00,72.0
3126,10/26/2006,06:15,126.0
3126,10/26/2006,06:30,164.0
3126,10/26/2006,06:45,191.66666666666666
3126,10/26/2006,07:00,228.0
3126,10/26/2006,07:15,275.3333333333333
3126,10/26/2006,07:30,271.3333333333333
3126,10/26/2006,07:45,275.6666666666667
3126,10/26/2006,08:00,269.3333333333333
3126,10/26/2006,08:15,253.33333333333334
3126,10/26/2006,08:30,244.33333333333334
3126,10/26/2006,08:45,258.3333333333333
3126,10/26/2006,09:00,252.66666666666666
3126,10/26/2006,09:15,229.33333333333334
3126,10/26/2006,09:30,204.66666666666666
3126,10/26/2006,09:45,206.0
3126,10/26/2006,10:00,182.33333333333334
3126,10/26/2006,10:15,189.33333333333334
3126,10/26/2006,10:30,208.33333333333334
3126,10/26/2006,10:45,190.0
3126,10/26/2006,11:00,184.0
3126,10/26/2006,11:15,180.66666666666666
3126,10/26/2006,11:30,204.66666666666666
3126,10/26/2006,11:45,206.33333333333334
3126,10/26/2006,12:00,215.66666666666666
3126,10/26/2006,12:15,199.66666666666666
3126,10/26/2006,12:30,171.66666666666666
3126,10/26/2006,12:45,188.33333333333334
3126,10/26/2006,13:00,183.0
3126,10/26/2006,13:15,196.66666666666666
3126,10/26/2006,13:30,207.33333333333334
3126,10/26/2006,13:45,182.66666666666666
3126,10/26/2006,14:00,190.66666666666666
3126,10/26/2006,14:15,190.33333333333334
3126,10/26/2006,14:30,204.0
3126,10/26/2006,14:45,215.0
3126,10/26/2006,15:00,202.33333333333334
3126,10/26/2006,15:15,219.66666666666666
3126,10/26/2006,15:30,204.0
3126,10/26/2006,15:45,254.66666666666666
3126,10/26/2006,16:00,251.33333333333334
3126,10/26/2006,16:15,262.0
3126,10/26/2006,16:30,273.3333333333333
3126,10/26/2006,16:45,274.6666666666667
3126,10/26/2006,17:00,271.6666666666667
3126,10/26/2006,17:15,293.3333333333333
3126,10/26/2006,17:30,292.6666666666667
3126,10/26/2006,17:45,280.0
3126,10/26/2006,18:00,293.3333333333333
3126,10/26/2006,18:15,260.0
3126,10/26/2006,18:30,238.66666666666666
3126,10/26/2006,18:45,213.33333333333334
3126,10/26/2006,19:00,191.66666666666666
3126,10/26/2006,19:15,215.66666666666666
3126,10/26/2006,19:30,173.0
3126,10/26/2006,19:45,150.33333333333334
3126,10/26/2006,20:00,153.66666666666666
3126,10/26/2006,20:15,139.0
3126,10/26/2006,20:30,132.0
3126,10/26/2006,20:45,121.0
3126,10/26/2006,21:00,128.33333333333334
3126,10/26/2006,21:15,126.66666666666667
3126,10/26/2006,21:30,128.33333333333334
3126,10/26/2006,21:45,110.0
3126,10/26/2006,22:00,99.0
3126,10/26/2006,22:15,108.0
3126,10/26/2006,22:30,91.33333333333333
3126,10/26/2006,22:45,90.66666666666667
3126,10/26/2006,23:00,72.33333333333333
3126,10/26/2006,23:15,59.666666666666664
3126,10/26/2006,23:30,40.333333333333336
3126,10/26/2006,23:45,35.333333333333336
3126,10/27/2006,00:00,32.0
3126,10/27/2006,00:15,23.0
3126,10/27/2006,00:30,30.333333333333332
3126,10/27/2006,00:45,20.666666666666668
3126,10/27/2006,01:00,18.666666666666668
3126,10/27/2006,01:15,14.333333333333334
3126,10/27/2006,01:30,15.0
3126,10/27/2006,01:45,14.666666666666666
3126,10/27/2006,02:00,11.333333333333334
3126,10/27/2006,02:15,9.666666666666666
3126,10/27/2006,02:30,10.333333333333334
3126,10/27/2006,02:45,10.666666666666666
